mpids,formula,is_stable,theoretical,band_gap,formation_energy_per_atom,Value,Temperature_raw_value,DOI,compound_type
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10832-008-9532-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.27],,10.1007/s10832-011-9632-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.36],,10.1007/s10832-011-9674-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10832-012-9726-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10853-005-5474-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10853-005-5474-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],300,10.1007/s10853-006-1314-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10853-009-3429-4,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10853-010-4438-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10853-010-4757-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[2.9],,10.1007/s10853-012-6938-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10853-013-7439-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10853-014-8242-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10853-014-8442-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.08],,10.1007/s10853-016-0063-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10853-016-9850-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10853-017-0938-4,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.12],,10.1007/s10853-017-1452-4,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.12],,10.1007/s10853-017-1452-4,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10853-018-3099-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.54],,10.1007/s10854-006-9040-4,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10854-007-9398-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-007-9398-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2],,10.1007/s10854-007-9561-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-008-9664-7,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10854-008-9772-4,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-009-9856-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.28],,10.1007/s10854-009-9856-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-010-0206-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.26],,10.1007/s10854-011-0314-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.35],,10.1007/s10854-011-0330-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.22],,10.1007/s10854-011-0330-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-012-0639-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10854-013-1186-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-013-1379-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-013-1415-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.25],,10.1007/s10854-013-1453-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],,10.1007/s10854-013-1453-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-013-1453-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10854-013-1453-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-013-1511-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.31],,10.1007/s10854-013-1530-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-013-1625-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-013-1656-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-013-1656-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.377],,10.1007/s10854-013-1656-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.02],,10.1007/s10854-013-1656-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.12],,10.1007/s10854-013-1656-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10854-014-1828-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10854-014-1843-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.225],,10.1007/s10854-014-1843-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.4],,10.1007/s10854-014-1908-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-014-1926-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.4],,10.1007/s10854-014-1986-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10854-014-2081-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-014-2465-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.8],,10.1007/s10854-014-2465-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.5],,10.1007/s10854-014-2465-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-015-2979-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-015-2990-7,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-015-2990-7,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10854-015-3109-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-015-3491-4,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.23],,10.1007/s10854-015-3503-4,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10854-015-3711-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10854-015-3738-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.08],,10.1007/s10854-015-4033-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.08],,10.1007/s10854-015-4033-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.327],,10.1007/s10854-015-4107-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-016-4480-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-016-4614-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-016-4812-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[2.2],,10.1007/s10854-016-4812-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.25],,10.1007/s10854-016-4812-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10854-016-4897-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2],,10.1007/s10854-016-5117-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-016-5117-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2],,10.1007/s10854-016-5117-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.14],,10.1007/s10854-016-5235-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10854-016-5235-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.14],,10.1007/s10854-016-5235-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10854-016-5344-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-016-5385-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-016-5385-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10854-016-5440-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.19],,10.1007/s10854-016-5623-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-016-5726-4,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.4],,10.1007/s10854-016-5747-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.23],,10.1007/s10854-016-5863-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-016-5992-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-016-6070-4,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.23],,10.1007/s10854-016-6163-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.23],,10.1007/s10854-016-6163-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10854-016-6163-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.27],,10.1007/s10854-016-6285-4,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10854-017-6392-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.24],,10.1007/s10854-017-6392-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.24],,10.1007/s10854-017-6392-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10854-017-6475-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10854-017-6496-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.17],,10.1007/s10854-017-6496-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-017-6509-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2],,10.1007/s10854-017-6554-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10854-017-6588-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10854-017-6661-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.26],,10.1007/s10854-017-6661-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-017-6684-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2],,10.1007/s10854-017-7182-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10854-017-7239-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10854-017-7290-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-017-7602-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-017-7646-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2],,10.1007/s10854-017-7685-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.33],,10.1007/s10854-017-7991-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-017-8021-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2],,10.1007/s10854-017-8103-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2],,10.1007/s10854-017-8103-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[2.95],140,10.1007/s10854-017-8103-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-017-8515-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.13],,10.1007/s10854-018-00642-w,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.13],,10.1007/s10854-018-00642-w,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.1],,10.1007/s10854-018-0070-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[2.8],,10.1007/s10854-018-0070-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.21],,10.1007/s10854-018-0382-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10854-018-0449-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-018-0466-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.22],,10.1007/s10854-018-9049-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-018-9049-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-018-9178-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.27],,10.1007/s10854-018-9721-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10854-019-00860-w,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-019-00860-w,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10854-019-00860-w,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.27],,10.1007/s10854-019-00909-w,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2],,10.1007/s10854-019-01264-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.231],,10.1007/s10854-019-01264-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2],,10.1007/s10854-019-01284-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.03],,10.1007/s10854-019-01316-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-019-01443-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10854-019-01613-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10854-019-01613-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10854-019-01613-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.4],,10.1007/s10854-019-01784-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.189],,10.1007/s10854-019-01843-7,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.47],,10.1007/s10854-019-02039-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10854-019-02230-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-019-02337-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.72],,10.1007/s10854-019-02337-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-020-02937-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[2.7],,10.1007/s10854-020-02937-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10854-020-03124-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.36],,10.1007/s10854-020-03280-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.28],,10.1007/s10854-020-04736-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.26],,10.1007/s10856-015-5535-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10856-016-5805-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10856-016-5805-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10876-007-0127-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10876-013-0600-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10876-013-0600-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.05],,10.1007/s10876-020-01891-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10895-015-1756-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10895-015-1756-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10904-016-0403-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10904-017-0628-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.06],,10.1007/s10904-017-0711-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10904-018-01067-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.87],,10.1007/s10904-018-01067-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],300,10.1007/s10904-018-0940-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10904-018-0940-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.32],,10.1007/s10904-018-0940-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10904-018-1016-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2],,10.1007/s10904-020-01688-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.237],,10.1007/s10909-019-02170-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2],,10.1007/s10934-017-0472-4,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10948-010-0705-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[2.5],,10.1007/s10948-012-1556-7,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10948-013-2342-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.27],,10.1007/s10948-015-3248-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.47],,10.1007/s10948-016-3676-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[2.91],,10.1007/s10948-017-4261-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10948-017-4548-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10948-018-4706-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10948-018-4706-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.218],,10.1007/s10948-019-5135-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2237],,10.1007/s10948-020-05547-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10965-020-02121-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.34],,10.1007/s10971-009-2030-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10971-010-2171-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.4],300,10.1007/s10971-010-2171-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.5],,10.1007/s10971-011-2525-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10971-011-2545-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.2],300,10.1007/s10971-011-2645-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.02],,10.1007/s10971-012-2907-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.4],,10.1007/s10971-012-2928-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10971-013-3022-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10971-013-3061-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10971-013-3085-7,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10971-014-3277-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[2.98],,10.1007/s10971-014-3310-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10971-014-3310-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[2.98],,10.1007/s10971-014-3310-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[2.98],,10.1007/s10971-014-3310-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.34],,10.1007/s10971-014-3410-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.34],,10.1007/s10971-014-3410-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10971-014-3426-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[2.4],,10.1007/s10971-014-3426-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.21],,10.1007/s10971-015-3660-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.06],300,10.1007/s10971-015-3660-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.4],,10.1007/s10971-015-3711-7,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.76],,10.1007/s10971-015-3786-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10971-015-3786-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.3],,10.1007/s10971-016-4119-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.4],,10.1007/s10971-017-4484-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.27],,10.1007/s10971-017-4484-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10971-017-4503-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.198],,10.1007/s10971-017-4503-z,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10971-018-4643-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s10971-018-4841-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10971-019-04969-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10971-020-05269-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.09],,10.1007/s10971-020-05269-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.067],,10.1007/s10971-020-05269-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.4],,10.1007/s10973-011-1316-0,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10973-012-2212-y,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10973-017-6140-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.36],300,10.1007/s10973-018-7592-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.06],,10.1007/s10973-018-7592-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s10973-019-09169-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.0],773,10.1007/s10973-019-09169-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[2.54],,10.1007/s10973-019-09169-6,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s11051-009-9787-7,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.26],,10.1007/s11051-010-0084-2,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s11051-012-0817-5,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.4],,10.1007/s11051-014-2704-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[0.049],,10.1007/s11051-014-2704-8,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s11051-016-3531-x,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.4],,10.1007/s11051-016-3605-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s11051-017-3774-1,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.27],,10.1007/s11051-019-4488-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.72],,10.1007/s11051-019-4488-3,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.21],,10.1007/s11082-016-0430-4,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],,10.1007/s11090-011-9337-9,Oxides
mp-2133,ZnO,True,False,0.7227,-1.7908991124999991,[3.37],300,10.1007/s11164-011-0241-y,Oxides
