material_id,composition,bg,elements
mp-685157,IF7,1.479499999999999,"['F', 'I']"
mp-1078394,Ba2LuBiO6,1.4518,"['Ba', 'Bi', 'Lu', 'O']"
mp-1176777,LiCoBO3,2.198,"['B', 'Co', 'Li', 'O']"
mp-1205056,RbB6(H9N2)2,4.3124,"['B', 'H', 'N', 'Rb']"
mp-1179312,Sr(H8O5)2,3.566,"['H', 'O', 'Sr']"
mp-1101526,LiCo2(PO3)5,3.1948,"['Co', 'Li', 'O', 'P']"
mp-775430,LiBi3(IO2)2,1.905899999999999,"['Bi', 'I', 'Li', 'O']"
mp-23879,Ca(HO)2,4.1119,"['Ca', 'H', 'O']"
mp-1173277,Sr2LiLa2RuO8,0.7240000000000001,"['La', 'Li', 'O', 'Ru', 'Sr']"
mp-1112256,K2ScAuF6,1.583699999999999,"['Au', 'F', 'K', 'Sc']"
mp-23871,CsMnP3HO10,2.8052,"['Cs', 'H', 'Mn', 'O', 'P']"
mp-765497,LiVF4,2.09,"['F', 'Li', 'V']"
mp-1110595,Rb2AsAuF6,0.8073,"['As', 'Au', 'F', 'Rb']"
mp-1034082,RbMg14GaO16,2.9241,"['Ga', 'Mg', 'O', 'Rb']"
mp-753381,LiMnPO4,3.5346,"['Li', 'Mn', 'O', 'P']"
mp-772077,BaYI5,2.9869000000000003,"['Ba', 'I', 'Y']"
mp-1284801,Li3V4O8,1.104299999999999,"['Li', 'O', 'V']"
mp-542622,P4O7,4.3719,"['O', 'P']"
mp-550433,BeZnO2,2.6575,"['Be', 'O', 'Zn']"
mp-1176938,Li6V3P8O29,1.0791,"['Li', 'O', 'P', 'V']"
mp-10623,ThSbRh,0.7438,"['Rh', 'Sb', 'Th']"
mp-556163,Zn2SiO4,2.6857,"['O', 'Si', 'Zn']"
mp-696987,CsH(CO2)2,2.7451,"['C', 'Cs', 'H', 'O']"
mp-540707,Cs2Sn(GeO3)3,2.6155,"['Cs', 'Ge', 'O', 'Sn']"
mp-1215034,AgH4C2S2N3,2.8954,"['Ag', 'C', 'H', 'N', 'S']"
mp-21183,Ba(InTe2)2,0.9642,"['Ba', 'In', 'Te']"
mp-2714513,Na3NbZnSi2SO12,1.4585,"['Na', 'Nb', 'O', 'S', 'Si', 'Zn']"
mp-7434,NaCuTe,0.6322999999999991,"['Cu', 'Na', 'Te']"
mp-1180529,LiMnPO5,1.295399999999999,"['Li', 'Mn', 'O', 'P']"
mp-995237,SiH6CI3N,1.2011,"['C', 'H', 'I', 'N', 'Si']"
mp-756732,Rb3Sn4Au,1.1617,"['Au', 'Rb', 'Sn']"
mp-2714825,Na6La5Ta3(PO4)12,2.8282,"['La', 'Na', 'O', 'P', 'Ta']"
mp-1112023,K2AlInI6,0.8125,"['Al', 'I', 'In', 'K']"
mp-1237189,FePH5CO8,2.5269999999999992,"['C', 'Fe', 'H', 'O', 'P']"
mp-707327,Na4Sn2H26Se6O13,1.8266,"['H', 'Na', 'O', 'Se', 'Sn']"
mp-1196260,Sn2MoH12C4O5,4.0067,"['C', 'H', 'Mo', 'O', 'Sn']"
mp-696842,NaH3(SeO3)2,4.2287,"['H', 'Na', 'O', 'Se']"
mp-1191141,SrLi2SiO4,4.6041,"['Li', 'O', 'Si', 'Sr']"
mp-1208339,Th5OF19,0.7837000000000001,"['F', 'O', 'Th']"
mp-39843,K2NaVOF5,2.842199999999999,"['F', 'K', 'Na', 'O', 'V']"
mp-2228619,MgMo2(PO5)2,1.433,"['Mg', 'Mo', 'O', 'P']"
mp-1031541,Mg6CrSnO8,2.313599999999999,"['Cr', 'Mg', 'O', 'Sn']"
mp-1205721,Rb3PrF6,4.4961,"['F', 'Pr', 'Rb']"
mp-36209,TmCuSe2,1.155499999999999,"['Cu', 'Se', 'Tm']"
mp-2230165,MgV4As2O13,1.550499999999999,"['As', 'Mg', 'O', 'V']"
mp-2714428,Na14Ca4Zn4Si3(S3O16)3,2.6007,"['Ca', 'Na', 'O', 'S', 'Si', 'Zn']"
mp-1198043,SrSc4Si5O17,4.3818,"['O', 'Sc', 'Si', 'Sr']"
mp-759642,V3O5F3,1.0647,"['F', 'O', 'V']"
mp-2714911,Na9Ca5Ta7Si9(SO8)9,1.8861999999999992,"['Ca', 'Na', 'O', 'S', 'Si', 'Ta']"
mp-758234,P2Pb3O8,3.209899999999999,"['O', 'P', 'Pb']"
mp-2230038,Er5Mg(MoO6)2,0.7666000000000001,"['Er', 'Mg', 'Mo', 'O']"
mp-2230097,K2MgCr2Cd(H2O5)2,1.084099999999999,"['Cd', 'Cr', 'H', 'K', 'Mg', 'O']"
mp-1233557,MgCo6(OF5)2,1.423299999999999,"['Co', 'F', 'Mg', 'O']"
mp-24087,H4INO4,2.2388,"['H', 'I', 'N', 'O']"
mp-1094113,NaV2P2O9,1.4384,"['Na', 'O', 'P', 'V']"
mp-764559,LiFe2(BO3)2,1.8144,"['B', 'Fe', 'Li', 'O']"
mp-25963,LiFe(PO3)4,2.5723000000000003,"['Fe', 'Li', 'O', 'P']"
mp-728443,RbC3S2(O2F3)2,1.1549,"['C', 'F', 'O', 'Rb', 'S']"
mp-761629,Li17V16O32,0.6469,"['Li', 'O', 'V']"
mp-558487,GdP5O14,3.180799999999999,"['Gd', 'O', 'P']"
mp-1339741,MgV2O4,1.041699999999999,"['Mg', 'O', 'V']"
mp-1045482,Y(CoO2)2,0.6089,"['Co', 'O', 'Y']"
mp-2715585,Na2Y2Ga2SiS5O24,1.5495,"['Ga', 'Na', 'O', 'S', 'Si', 'Y']"
mp-760162,BiOF,3.5183,"['Bi', 'F', 'O']"
mp-759988,Li3MnFe3O8,1.552699999999999,"['Fe', 'Li', 'Mn', 'O']"
mp-1201753,ZnCoH22C5N10(Cl2O3)2,3.2584,"['C', 'Cl', 'Co', 'H', 'N', 'O', 'Zn']"
mp-1178523,BaLaCl5,4.1445,"['Ba', 'Cl', 'La']"
mp-696485,Na2TeHSO5F3,3.4852,"['F', 'H', 'Na', 'O', 'S', 'Te']"
mp-540942,KDy2Cl7,4.6729,"['Cl', 'Dy', 'K']"
mp-2215871,MgV4O8,1.104899999999999,"['Mg', 'O', 'V']"
mp-558356,Na2CrNiF7,4.0783,"['Cr', 'F', 'Na', 'Ni']"
mp-1192750,Rb2Ba6Sb5HO,0.8593000000000001,"['Ba', 'H', 'O', 'Rb', 'Sb']"
mp-1191888,KAgCO3,1.5675,"['Ag', 'C', 'K', 'O']"
mp-1196505,Na9Fe(MoO4)6,2.9776,"['Fe', 'Mo', 'Na', 'O']"
mp-557704,TlNO3,2.8695,"['N', 'O', 'Tl']"
mp-1216804,TlV3Cd4O12,2.3305,"['Cd', 'O', 'Tl', 'V']"
mp-755937,CrBiO4,1.4998,"['Bi', 'Cr', 'O']"
mp-2714338,Na14Ta4Al4Si11SO48,3.130699999999999,"['Al', 'Na', 'O', 'S', 'Si', 'Ta']"
mp-1215624,Zn4CdSe5,0.9516,"['Cd', 'Se', 'Zn']"
mp-2713313,Na2LaHf(PO4)3,4.4902,"['Hf', 'La', 'Na', 'O', 'P']"
mp-1224368,GeTe(PbSe)2,0.543899999999999,"['Ge', 'Pb', 'Se', 'Te']"
mp-1193329,Mn2CrPb2O9,1.386099999999999,"['Cr', 'Mn', 'O', 'Pb']"
mp-1219236,Re3Br8Cl,0.9143,"['Br', 'Cl', 'Re']"
mp-772024,Ba3LaBr9,3.0509,"['Ba', 'Br', 'La']"
mp-34730,Zn(FeO2)2,1.6132,"['Fe', 'O', 'Zn']"
mp-755914,Fe4OF7,1.6516000000000002,"['F', 'Fe', 'O']"
mp-1224058,Ho3SOF5,3.6385,"['F', 'Ho', 'O', 'S']"
mp-756276,CeHfO4,1.7957,"['Ce', 'Hf', 'O']"
mp-1213413,CsHo(MoO4)2,3.6087,"['Cs', 'Ho', 'Mo', 'O']"
mp-35735,Gd2Zr2O7,2.025199999999999,"['Gd', 'O', 'Zr']"
mp-21766,Ba(InSe2)2,1.572,"['Ba', 'In', 'Se']"
mp-1190352,HgP2PdO7,1.3365,"['Hg', 'O', 'P', 'Pd']"
mp-1206492,Cs3HoCl6,4.7232,"['Cl', 'Cs', 'Ho']"
mp-770557,Mn2P2O7F2,0.9245,"['F', 'Mn', 'O', 'P']"
mp-1176733,LiFe2C2O7,1.7614,"['C', 'Fe', 'Li', 'O']"
mp-2714179,Na2Mg3Zr(SO4)6,2.0298,"['Mg', 'Na', 'O', 'S', 'Zr']"
mp-1027129,Mo3W(SeS)4,0.606799999999999,"['Mo', 'S', 'Se', 'W']"
mp-1110710,Rb2LiNdBr6,4.001,"['Br', 'Li', 'Nd', 'Rb']"
mp-768311,Cs3NO4,3.3701,"['Cs', 'N', 'O']"
mp-1047952,BaCaVF7,2.6214,"['Ba', 'Ca', 'F', 'V']"
mp-754711,Nb2Pb2O7,0.9375999999999992,"['Nb', 'O', 'Pb']"
mp-1201774,Cs3AsSe4,1.2415,"['As', 'Cs', 'Se']"
mp-1221148,Na3Zr2Si2PO12,4.3768,"['Na', 'O', 'P', 'Si', 'Zr']"
mp-1009083,MgSnP2,1.2142,"['Mg', 'P', 'Sn']"
mp-556448,ZnS,2.015799999999999,"['S', 'Zn']"
mp-2242118,BaNdMgCo2O5,0.5901999999999991,"['Ba', 'Co', 'Mg', 'Nd', 'O']"
mp-571394,KC2N3,4.6487,"['C', 'K', 'N']"
mp-642350,KLa(PO3)4,4.348199999999999,"['K', 'La', 'O', 'P']"
mp-1032174,Mg6NbFeO8,0.921999999999999,"['Fe', 'Mg', 'Nb', 'O']"
mp-1185485,LuAlO3,3.1252,"['Al', 'Lu', 'O']"
mp-2229804,Na6Mg(SbO4)2,2.1759,"['Mg', 'Na', 'O', 'Sb']"
mp-1080168,MoW(SeS)2,0.9367999999999992,"['Mo', 'S', 'Se', 'W']"
mp-1211906,K5Zn4Sn5H4S17N,1.5343,"['H', 'K', 'N', 'S', 'Sn', 'Zn']"
mp-772413,Al8SiO14,4.2639,"['Al', 'O', 'Si']"
mp-1202541,Bi8(MoO7)3,2.5347,"['Bi', 'Mo', 'O']"
mp-1207725,TmMn2O5,1.221099999999999,"['Mn', 'O', 'Tm']"
mp-29934,Zr6Ag7F31,2.9066,"['Ag', 'F', 'Zr']"
mp-1193580,C3N4,1.134,"['C', 'N']"
mp-779916,Li2CuPO4,1.198999999999999,"['Cu', 'Li', 'O', 'P']"
mp-1233495,CaFe6(OF2)4,1.340099999999999,"['Ca', 'F', 'Fe', 'O']"
mp-29224,S3N2O5,2.7323,"['N', 'O', 'S']"
mp-1211006,LuPtF7,2.2198,"['F', 'Lu', 'Pt']"
mp-1043442,MgSn2(PO5)2,2.548199999999999,"['Mg', 'O', 'P', 'Sn']"
mp-1037716,YMg30CuO32,1.0525,"['Cu', 'Mg', 'O', 'Y']"
mp-766175,RbInBP2HO9,4.0472,"['B', 'H', 'In', 'O', 'P', 'Rb']"
mp-720829,VH8C2N2O6F,3.136199999999999,"['C', 'F', 'H', 'N', 'O', 'V']"
mp-1227705,BaSrCaMg(SiO4)2,4.7476,"['Ba', 'Ca', 'Mg', 'O', 'Si', 'Sr']"
mp-861729,Li4Ti2Mn3Co3O16,0.7902,"['Co', 'Li', 'Mn', 'O', 'Ti']"
mp-2715218,Na6CaNb5Si6(PO12)3,2.4465,"['Ca', 'Na', 'Nb', 'O', 'P', 'Si']"
mp-36029,ErAgS2,0.6724999999999991,"['Ag', 'Er', 'S']"
mp-772134,Li2Cr3Ni(SO4)6,0.523299999999999,"['Cr', 'Li', 'Ni', 'O', 'S']"
mp-1034271,Mg14SiSnO16,2.718099999999999,"['Mg', 'O', 'Si', 'Sn']"
mp-1203674,CdH4(C2O3)2,2.4907999999999992,"['C', 'Cd', 'H', 'O']"
mp-1278986,MnBO3,0.598599999999999,"['B', 'Mn', 'O']"
mp-3516,UTeO5,1.8368,"['O', 'Te', 'U']"
mp-1111094,Na2CrAgF6,2.3255,"['Ag', 'Cr', 'F', 'Na']"
mp-1233044,Sr2CaV2(Si2O7)2,1.982699999999999,"['Ca', 'O', 'Si', 'Sr', 'V']"
mp-1250185,Ca2Mn2(SiO4)3,1.0448,"['Ca', 'Mn', 'O', 'Si']"
mp-504849,Cs2Li2SiO4,3.8531,"['Cs', 'Li', 'O', 'Si']"
mp-1232065,Dy2MgSe4,2.0625,"['Dy', 'Mg', 'Se']"
mp-1211087,LiCdFeF6,3.7992,"['Cd', 'F', 'Fe', 'Li']"
mp-566296,SnS8(N2Cl)4,1.6015,"['Cl', 'N', 'S', 'Sn']"
mp-861187,Li6TiFe5O12,1.5724,"['Fe', 'Li', 'O', 'Ti']"
mp-1395540,CaWF6,3.7379,"['Ca', 'F', 'W']"
mp-1177702,Li3Fe2(SiO4)2,1.5291,"['Fe', 'Li', 'O', 'Si']"
mp-758830,Li2Fe2(SiO3)3,2.985399999999999,"['Fe', 'Li', 'O', 'Si']"
mp-1038037,LiMg30MnO32,1.4352,"['Li', 'Mg', 'Mn', 'O']"
mp-2714279,Na3Ca8Nb4P3(S5O24)3,2.2785,"['Ca', 'Na', 'Nb', 'O', 'P', 'S']"
mp-1216794,TlSn2F5,1.9531,"['F', 'Sn', 'Tl']"
mp-697960,Ba2Na2B10H2O19,4.6933,"['B', 'Ba', 'H', 'Na', 'O']"
mp-1522308,BaSrCeTiO6,2.1393,"['Ba', 'Ce', 'O', 'Sr', 'Ti']"
mp-775271,Li2Cr3WO8,2.1889,"['Cr', 'Li', 'O', 'W']"
mp-1027692,MoSe2,1.4014,"['Mo', 'Se']"
mp-2218533,Na3MgMn2SbO6,2.3516999999999992,"['Mg', 'Mn', 'Na', 'O', 'Sb']"
mp-776068,LiVCrO4,1.377399999999999,"['Cr', 'Li', 'O', 'V']"
mp-675944,ErH9C5(NO4)2,4.4956,"['C', 'Er', 'H', 'N', 'O']"
mp-772520,Li7Cr7(P4O17)2,2.2607,"['Cr', 'Li', 'O', 'P']"
mp-1105696,Pr(ErS2)3,1.014399999999999,"['Er', 'Pr', 'S']"
mp-2713262,Na2ZrZnP2SO12,3.6275,"['Na', 'O', 'P', 'S', 'Zn', 'Zr']"
mp-541291,Na3MoN3,1.4075,"['Mo', 'N', 'Na']"
mp-762293,LiCoSiO4,1.2686,"['Co', 'Li', 'O', 'Si']"
mp-1200911,MnPH15C3N(ClO)3,4.114,"['C', 'Cl', 'H', 'Mn', 'N', 'O', 'P']"
mp-1199734,CuH36S8N11O18,1.6715,"['Cu', 'H', 'N', 'O', 'S']"
mp-1199122,Li2Ca(SiN2)2,3.465799999999999,"['Ca', 'Li', 'N', 'Si']"
mp-764912,Li3MnFeCo(PO4)3,2.0732,"['Co', 'Fe', 'Li', 'Mn', 'O', 'P']"
mp-1229229,Ba4U8As2O33,1.5822999999999992,"['As', 'Ba', 'O', 'U']"
mp-770894,Li2CrPO4F,2.3172,"['Cr', 'F', 'Li', 'O', 'P']"
mp-555063,Nd2As4O9,3.342099999999999,"['As', 'Nd', 'O']"
mp-1222351,LiFeF6,1.2569,"['F', 'Fe', 'Li']"
mp-755986,Li2NbCr3O8,1.9797999999999991,"['Cr', 'Li', 'Nb', 'O']"
mp-530027,Si6O13,2.0846,"['O', 'Si']"
mp-2716086,Na5TaIn3SiP5O24,3.3322000000000003,"['In', 'Na', 'O', 'P', 'Si', 'Ta']"
mp-758856,LiCuPO4,0.5295000000000001,"['Cu', 'Li', 'O', 'P']"
mp-20052,LiMnAsO4,1.9316,"['As', 'Li', 'Mn', 'O']"
mp-1214331,CdHC2(NO)4,2.9733,"['C', 'Cd', 'H', 'N', 'O']"
mp-2713555,Na4TaGa3Si3(SO8)3,3.049399999999999,"['Ga', 'Na', 'O', 'S', 'Si', 'Ta']"
mp-19230,K3NaCr2O8,3.0589,"['Cr', 'K', 'Na', 'O']"
mp-1320662,Li5Mn2CoO8,0.916099999999999,"['Co', 'Li', 'Mn', 'O']"
mp-554446,Li2NiPO4F,3.7462,"['F', 'Li', 'Ni', 'O', 'P']"
mp-1097515,K2AgAu,1.9995,"['Ag', 'Au', 'K']"
mp-1208009,UCd(MoO4)4,2.0026,"['Cd', 'Mo', 'O', 'U']"
mp-557864,Fe2WC10(SeO5)2,1.955,"['C', 'Fe', 'O', 'Se', 'W']"
mp-1175354,Li7Mn5O12,1.248799999999999,"['Li', 'Mn', 'O']"
mp-707349,RbB6H8O7,2.398399999999999,"['B', 'H', 'O', 'Rb']"
mp-1210736,LuTl(WO4)2,2.775,"['Lu', 'O', 'Tl', 'W']"
mp-27941,AgClO3,2.3983,"['Ag', 'Cl', 'O']"
mp-774367,Li2Cr(PO3)4,3.3655,"['Cr', 'Li', 'O', 'P']"
mp-1018731,HoSI,2.7205999999999992,"['Ho', 'I', 'S']"
mp-1037924,Mg30MnZnO32,2.7789,"['Mg', 'Mn', 'O', 'Zn']"
mp-2240160,Na3MgMo(OF)3,1.9528,"['F', 'Mg', 'Mo', 'Na', 'O']"
mp-1195817,Ag2Pd(NO2)4,1.840399999999999,"['Ag', 'N', 'O', 'Pd']"
mp-29692,K2TeS3,2.3419,"['K', 'S', 'Te']"
mp-27077,Li7Cr4P9O32,2.9699,"['Cr', 'Li', 'O', 'P']"
mp-1245082,ZnS,0.8844000000000001,"['S', 'Zn']"
mp-1204011,AgH7CN8O7,2.2819000000000003,"['Ag', 'C', 'H', 'N', 'O']"
mp-1222371,LiZn2CrO4,1.4076,"['Cr', 'Li', 'O', 'Zn']"
mp-1202086,Mg3H43C12O12F,4.467,"['C', 'F', 'H', 'Mg', 'O']"
mp-770692,Ga2WO6,2.8214,"['Ga', 'O', 'W']"
mp-1202097,PrH3CSO7,4.6161,"['C', 'H', 'O', 'Pr', 'S']"
mp-767262,Li12Mn3FeP4(CO7)4,3.6464,"['C', 'Fe', 'Li', 'Mn', 'O', 'P']"
mp-1206231,Cs2RbPdF6,0.5693,"['Cs', 'F', 'Pd', 'Rb']"
mp-1175325,Li7Mn5O12,0.8407,"['Li', 'Mn', 'O']"
mp-1212436,Ho3Sc2Al3O12,4.763999999999999,"['Al', 'Ho', 'O', 'Sc']"
mp-561407,RbGaS2,2.8587,"['Ga', 'Rb', 'S']"
mp-23150,CS2NClO2,2.7134,"['C', 'Cl', 'N', 'O', 'S']"
mp-19343,Co4B6O13,3.0013,"['B', 'Co', 'O']"
mp-1181143,KTb(N2O7)2,1.3149,"['K', 'N', 'O', 'Tb']"
mp-729080,HfO3F4,0.6691,"['F', 'Hf', 'O']"
mp-972384,V2Se2O11,2.1812,"['O', 'Se', 'V']"
mp-626267,Ca(H8O5)2,3.840099999999999,"['Ca', 'H', 'O']"
mp-1290836,K2LiMn2O4,1.1093,"['K', 'Li', 'Mn', 'O']"
mp-752505,Li2Fe2OF4,2.5632,"['F', 'Fe', 'Li', 'O']"
mp-694975,Ba3HoUFeO9,1.4128999999999992,"['Ba', 'Fe', 'Ho', 'O', 'U']"
mp-753246,Sn3(OF)2,2.5395,"['F', 'O', 'Sn']"
mp-768909,Sr(IO3)2,3.3968,"['I', 'O', 'Sr']"
mp-1110900,K2LiPrBr6,3.9531,"['Br', 'K', 'Li', 'Pr']"
mp-708035,NaZn(H3O2)3,3.4801,"['H', 'Na', 'O', 'Zn']"
mp-686312,Na3Zr2Si2PO12,4.3504,"['Na', 'O', 'P', 'Si', 'Zr']"
mp-767058,Li2Cr(Si2O5)3,1.3383999999999991,"['Cr', 'Li', 'O', 'Si']"
mp-756803,Li3Fe4NiO8,1.2648,"['Fe', 'Li', 'Ni', 'O']"
mp-775262,Fe5O3F7,0.7875000000000001,"['F', 'Fe', 'O']"
mp-1208672,SrCo(GeO3)2,2.269,"['Co', 'Ge', 'O', 'Sr']"
mp-27035,LiCrP2O7,2.874199999999999,"['Cr', 'Li', 'O', 'P']"
mp-773965,Nb2PbO6,2.0495,"['Nb', 'O', 'Pb']"
mp-1443188,ZnCuF4,0.6531,"['Cu', 'F', 'Zn']"
mp-3125,K3Zn2F7,4.0269,"['F', 'K', 'Zn']"
mp-757320,Ti13(Fe5O14)3,1.4752,"['Fe', 'O', 'Ti']"
mp-28084,Rb2PdBr6,0.547899999999999,"['Br', 'Pd', 'Rb']"
mp-861179,Zr7VO16,1.762,"['O', 'V', 'Zr']"
mp-1233499,MgFe7(Ni3O8)2,1.1254,"['Fe', 'Mg', 'Ni', 'O']"
mp-1228140,Ce4C10O31,1.0241,"['C', 'Ce', 'O']"
mp-1196852,PrH10N(ClO4)2,3.6505,"['Cl', 'H', 'N', 'O', 'Pr']"
mp-1181218,MnSiO3,1.9295,"['Mn', 'O', 'Si']"
mp-1174614,Li4MnCo2O7,1.1056,"['Co', 'Li', 'Mn', 'O']"
mp-780566,LiMnPO4,3.4101,"['Li', 'Mn', 'O', 'P']"
mp-805388,LiFeSiO4,0.5118,"['Fe', 'Li', 'O', 'Si']"
mp-2217735,Ba2TbMgSbO6,2.5178000000000003,"['Ba', 'Mg', 'O', 'Sb', 'Tb']"
mp-1224048,InAgSnS4,0.9214999999999992,"['Ag', 'In', 'S', 'Sn']"
mp-1176847,Li8CoO5F,1.7086,"['Co', 'F', 'Li', 'O']"
mp-1037199,Mg30TiNiO32,0.631899999999999,"['Mg', 'Ni', 'O', 'Ti']"
mp-1176694,LiMnH8(SO6)2,1.6219,"['H', 'Li', 'Mn', 'O', 'S']"
mp-2716203,NaTa2In2P5SO24,3.0842,"['In', 'Na', 'O', 'P', 'S', 'Ta']"
mp-561527,Rb3Zr2P5S18,1.8916,"['P', 'Rb', 'S', 'Zr']"
mp-29845,CsHgCl3,2.0,"['Cl', 'Cs', 'Hg']"
mp-1110808,Rb2AgMoBr6,0.6687000000000001,"['Ag', 'Br', 'Mo', 'Rb']"
mp-6044,Sr6B(PO4)5,4.8124,"['B', 'O', 'P', 'Sr']"
mp-558706,RbGa3S5,2.8639,"['Ga', 'Rb', 'S']"
mp-1202263,Li4CaB10(HO5)4,4.884799999999999,"['B', 'Ca', 'H', 'Li', 'O']"
mp-1214996,AsSeS2(NF3)2,1.5211,"['As', 'F', 'N', 'S', 'Se']"
mp-555937,Ca3Cu3(AsO4)4,0.7189000000000001,"['As', 'Ca', 'Cu', 'O']"
mp-1110962,K2NaPrI6,3.1022,"['I', 'K', 'Na', 'Pr']"
mp-1518151,NaLaHfZrO6,2.4644,"['Hf', 'La', 'Na', 'O', 'Zr']"
mp-1195904,AlZnB5H21C6(NO2)5,4.6496,"['Al', 'B', 'C', 'H', 'N', 'O', 'Zn']"
mp-644424,Sr2CoO3,0.6313000000000001,"['Co', 'O', 'Sr']"
mp-1028597,Te2MoWSe2,0.5877999999999991,"['Mo', 'Se', 'Te', 'W']"
mp-554274,CsMoIO6,2.6158,"['Cs', 'I', 'Mo', 'O']"
mp-2715138,Na5Ca2Zr2P5SO24,3.4044,"['Ca', 'Na', 'O', 'P', 'S', 'Zr']"
mp-1195317,Ba3B3Pb2ClO9,3.365199999999999,"['B', 'Ba', 'Cl', 'O', 'Pb']"
mp-1199374,TaH9N3F5,4.8151,"['F', 'H', 'N', 'Ta']"
mp-1080248,CeSe2,0.6711,"['Ce', 'Se']"
mp-756979,Rb3ClO,0.9366999999999992,"['Cl', 'O', 'Rb']"
mp-850796,Na6V2C4SO16,2.7061,"['C', 'Na', 'O', 'S', 'V']"
mp-1227540,Ca2AlH10ClO8,4.3499,"['Al', 'Ca', 'Cl', 'H', 'O']"
mp-1111397,CsRb2CoF6,3.2035,"['Co', 'Cs', 'F', 'Rb']"
mp-759122,LiBiP2O7,4.4244,"['Bi', 'Li', 'O', 'P']"
mp-2219669,MgV2(CoO4)2,1.9323,"['Co', 'Mg', 'O', 'V']"
mp-778176,LiV6O7F5,1.2752,"['F', 'Li', 'O', 'V']"
mp-1211325,La2TiNiO6,2.8034,"['La', 'Ni', 'O', 'Ti']"
mp-1017988,SrCaO2,3.32,"['Ca', 'O', 'Sr']"
mp-1173821,Na3CaTi3Fe5O16,1.5271,"['Ca', 'Fe', 'Na', 'O', 'Ti']"
mp-1228526,Ba3Fe10SnO20,1.7977999999999992,"['Ba', 'Fe', 'O', 'Sn']"
mp-1369693,SnP2O7,2.162099999999999,"['O', 'P', 'Sn']"
mp-1217216,Zn7Cd2(PO4)6,3.0194,"['Cd', 'O', 'P', 'Zn']"
mp-556083,As2H3CF9,4.3708,"['As', 'C', 'F', 'H']"
mp-1027294,Mo3W(SeS3)2,0.534,"['Mo', 'S', 'Se', 'W']"
mp-1221926,MnNb8(FeO8)3,2.3973,"['Fe', 'Mn', 'Nb', 'O']"
mp-2715316,Na3NbSi3SnO12,2.9701,"['Na', 'Nb', 'O', 'Si', 'Sn']"
mp-770826,Li4CrO5,1.3869,"['Cr', 'Li', 'O']"
mp-2241520,Ba2ErMgSbO6,1.4117,"['Ba', 'Er', 'Mg', 'O', 'Sb']"
mp-1520316,KGdNb4O12,1.549799999999999,"['Gd', 'K', 'Nb', 'O']"
mp-555893,Pr3CuSiS7,1.2982,"['Cu', 'Pr', 'S', 'Si']"
mp-776010,Cr2Fe3Cu(PO4)6,0.5381,"['Cr', 'Cu', 'Fe', 'O', 'P']"
mp-1224705,Ho9Al5Se21,1.6635,"['Al', 'Ho', 'Se']"
mp-1222518,LiTeH5O6,2.9303999999999992,"['H', 'Li', 'O', 'Te']"
mp-1194676,ZnH24Au2C12S8(NCl)4,1.6528,"['Au', 'C', 'Cl', 'H', 'N', 'S', 'Zn']"
mp-1019792,K2ZrSi2O7,4.520300000000001,"['K', 'O', 'Si', 'Zr']"
mp-765944,Al15Fe9O32,2.1445,"['Al', 'Fe', 'O']"
mp-1204580,NdH6SNO10,3.1477,"['H', 'N', 'Nd', 'O', 'S']"
mp-1175219,Li7Mn4CoO12,0.6917,"['Co', 'Li', 'Mn', 'O']"
mp-23311,EuBr2,1.045799999999999,"['Br', 'Eu']"
mp-1522669,KLaDyBiO6,1.713099999999999,"['Bi', 'Dy', 'K', 'La', 'O']"
mp-1195152,Ba3V4ZnO14,3.052499999999999,"['Ba', 'O', 'V', 'Zn']"
mp-19044,Na2FeO4,1.142,"['Fe', 'Na', 'O']"
mp-756504,LiMn3CrO8,1.2014,"['Cr', 'Li', 'Mn', 'O']"
mp-675701,Ca(HoSe2)2,1.1428,"['Ca', 'Ho', 'Se']"
mp-1221000,NaTaWO6,3.2929,"['Na', 'O', 'Ta', 'W']"
mp-1209234,RbCr(SO4)2,2.9234,"['Cr', 'O', 'Rb', 'S']"
mp-753470,Li4VCo3O8,1.4272,"['Co', 'Li', 'O', 'V']"
mp-11017,KCd(NO2)3,2.305,"['Cd', 'K', 'N', 'O']"
mp-1175551,Li9Mn2Co5O16,1.002799999999999,"['Co', 'Li', 'Mn', 'O']"
mp-758806,B5PH4Cl,4.2707,"['B', 'Cl', 'H', 'P']"
mp-766097,LiNi2(PO4)2,0.7835999999999991,"['Li', 'Ni', 'O', 'P']"
mp-1220147,Pr12Ge5S28,0.9346999999999992,"['Ge', 'Pr', 'S']"
mp-8762,Er2S2O,2.6476,"['Er', 'O', 'S']"
mp-13282,Sm(ErSe2)3,0.8068999999999991,"['Er', 'Se', 'Sm']"
mp-1095898,Sc2GePd,0.839399999999999,"['Ge', 'Pd', 'Sc']"
mp-2713593,Na4Ga2Si3Sn2(SO8)3,1.2793,"['Ga', 'Na', 'O', 'S', 'Si', 'Sn']"
mp-770128,Cs6Ti2O7,3.5237,"['Cs', 'O', 'Ti']"
mp-28556,Na3CuO3,0.774,"['Cu', 'Na', 'O']"
mp-1234638,Dy6Mg(Sb5O12)2,0.551099999999999,"['Dy', 'Mg', 'O', 'Sb']"
mp-1047596,Zn(BiO2)2,1.614999999999999,"['Bi', 'O', 'Zn']"
mp-1096868,Ba7Sn3S13,2.0817,"['Ba', 'S', 'Sn']"
mp-15703,BeCN2,3.8512999999999993,"['Be', 'C', 'N']"
