model,split,fold,ckpt,test_loss,test_mae,test_mre,test_r2
cgcnn,composition,mf.composition.k3_outer,saved_models/split_json/cgcnn/composition/mf.composition.k3_outer-best-mre-epoch=04-val_mre=0.2212.ckpt,0.3631311058998108,0.4540470838546753,0.2210336327552795,0.6458419561386108
cgcnn,composition,mf.composition.k4_outer,saved_models/split_json/cgcnn/composition/mf.composition.k4_outer-best-mre-epoch=25-val_mre=0.2889.ckpt,0.5899926424026489,0.5259268879890442,0.2889023125171661,0.4262600243091583
cgcnn,composition,mf.composition.k5_outer,saved_models/split_json/cgcnn/composition/mf.composition.k5_outer-best-mre-epoch=02-val_mre=0.3082.ckpt,0.5124380588531494,0.5617441534996033,0.308190256357193,0.4761026203632355
cgcnn,composition,mf.composition.k6_outer,saved_models/split_json/cgcnn/composition/mf.composition.k6_outer-best-mre-epoch=25-val_mre=0.3426.ckpt,0.7036860585212708,0.5946186184883118,0.3420041501522064,0.3788219690322876
cgcnn,composition,mf.composition.k7_outer,saved_models/split_json/cgcnn/composition/mf.composition.k7_outer-best-mre-epoch=16-val_mre=0.2837.ckpt,0.6489782333374023,0.5659165382385254,0.2837722599506378,0.3851832151412964
cgcnn,composition,mf.composition.k8_outer,saved_models/split_json/cgcnn/composition/mf.composition.k8_outer-best-mre-epoch=32-val_mre=0.2731.ckpt,0.5530892610549927,0.5589152574539185,0.2730834782123565,0.4899491965770721
cgcnn,composition,mf.composition.k9_outer,saved_models/split_json/cgcnn/composition/mf.composition.k9_outer-best-mre-epoch=07-val_mre=0.2530.ckpt,0.5638853907585144,0.5715818405151367,0.2529824674129486,0.5276779532432556
cgcnn,periodictablegroups,mf.periodictablegroups.k0_outer,saved_models/split_json/cgcnn/periodictablegroups/mf.periodictablegroups.k0_outer-best-mre-epoch=40-val_mre=0.3509.ckpt,0.6433495879173279,0.5980010628700256,0.350879818201065,0.3674537539482116
cgcnn,periodictablegroups,mf.periodictablegroups.k1_outer,saved_models/split_json/cgcnn/periodictablegroups/mf.periodictablegroups.k1_outer-best-mre-epoch=01-val_mre=0.2819.ckpt,0.6083683371543884,0.5929020047187805,0.2820796966552734,0.3507699966430664
cgcnn,periodictablegroups,mf.periodictablegroups.k2_outer,saved_models/split_json/cgcnn/periodictablegroups/mf.periodictablegroups.k2_outer-best-mre-epoch=42-val_mre=0.2479.ckpt,0.5698539614677429,0.5763440728187561,0.2479452788829803,0.4042282700538635
cgcnn,periodictablegroups,mf.periodictablegroups.k3_outer,saved_models/split_json/cgcnn/periodictablegroups/mf.periodictablegroups.k3_outer-best-mre-epoch=03-val_mre=0.2975.ckpt,0.5413162112236023,0.5517507195472717,0.2975907325744629,0.0866321772336959
cgcnn,periodictablegroups,mf.periodictablegroups.k4_outer,saved_models/split_json/cgcnn/periodictablegroups/mf.periodictablegroups.k4_outer-best-mre-epoch=42-val_mre=0.4978.ckpt,0.7334952354431152,0.7145006060600281,0.4977650940418243,0.1982071250677108
cgcnn,periodictablegroups,mf.periodictablegroups.k5_outer,saved_models/split_json/cgcnn/periodictablegroups/mf.periodictablegroups.k5_outer-best-mre-epoch=11-val_mre=0.3628.ckpt,1.0051380395889282,0.7993020415306091,0.3628394305706024,0.0026697211433202
cgcnn,periodictablegroups,mf.periodictablegroups.k6_outer,saved_models/split_json/cgcnn/periodictablegroups/mf.periodictablegroups.k6_outer-best-mre-epoch=02-val_mre=0.2613.ckpt,0.5053249597549438,0.532308042049408,0.261270135641098,0.4670303165912628
cgcnn,periodictablegroups,mf.periodictablegroups.k7_outer,saved_models/split_json/cgcnn/periodictablegroups/mf.periodictablegroups.k7_outer-best-mre-epoch=15-val_mre=0.2935.ckpt,0.7085548043251038,0.623228907585144,0.2936022281646728,0.3244045376777649
cgcnn,periodictablegroups,mf.periodictablegroups.k8_outer,saved_models/split_json/cgcnn/periodictablegroups/mf.periodictablegroups.k8_outer-best-mre-epoch=37-val_mre=0.3759.ckpt,0.888984203338623,0.7183598875999451,0.3803732097148895,0.0698230862617492
cgcnn,periodictablegroups,mf.periodictablegroups.k9_outer,saved_models/split_json/cgcnn/periodictablegroups/mf.periodictablegroups.k9_outer-best-mre-epoch=00-val_mre=0.2896.ckpt,0.4465577900409698,0.4938417375087738,0.2895414531230926,0.5984440445899963
chgnet,chemsys,mf.chemsys.k0_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k0_outer-best-mre-epoch=11-val_mre=0.3613-v1.ckpt,0.7895095944404602,0.688015878200531,0.3612870872020721,0.22498419880867
chgnet,chemsys,mf.chemsys.k0_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k0_outer-best-mre-epoch=11-val_mre=0.3613.ckpt,0.7895073890686035,0.6880152821540833,0.3612864017486572,0.22498619556427
chgnet,chemsys,mf.chemsys.k1_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k1_outer-best-mre-epoch=15-val_mre=0.4238.ckpt,0.8825437426567078,0.7319924831390381,0.4237912893295288,0.0682469382882118
chgnet,chemsys,mf.chemsys.k1_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k1_outer-best-mre-epoch=19-val_mre=0.3869.ckpt,0.991449773311615,0.6839362382888794,0.3868939578533172,-0.2025425881147384
chgnet,chemsys,mf.chemsys.k2_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k2_outer-best-mre-epoch=07-val_mre=0.3676.ckpt,0.8337371945381165,0.7139256000518799,0.3675640821456909,0.1194353178143501
chgnet,chemsys,mf.chemsys.k2_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k2_outer-best-mre-epoch=22-val_mre=0.3995.ckpt,0.9673179388046264,0.7440112233161926,0.3995372653007507,-0.0120658166706562
chgnet,chemsys,mf.chemsys.k3_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k3_outer-best-mre-epoch=05-val_mre=0.3880.ckpt,0.7888097763061523,0.6600891947746277,0.3880422711372375,0.1467479616403579
chgnet,chemsys,mf.chemsys.k3_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k3_outer-best-mre-epoch=17-val_mre=0.3985.ckpt,0.8500000834465027,0.692862331867218,0.3984502255916595,0.0544224455952644
chgnet,chemsys,mf.chemsys.k4_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k4_outer-best-mre-epoch=12-val_mre=0.3689.ckpt,0.9068090319633484,0.7370425462722778,0.3689192235469818,0.0190611574798822
chgnet,chemsys,mf.chemsys.k4_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k4_outer-best-mre-epoch=15-val_mre=0.3546.ckpt,0.9420562982559204,0.7337300777435303,0.3545902967453003,0.0218340195715427
chgnet,chemsys,mf.chemsys.k5_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k5_outer-best-mre-epoch=14-val_mre=0.3928.ckpt,0.7321014404296875,0.6789658069610596,0.3927681744098663,0.1229906678199768
chgnet,chemsys,mf.chemsys.k5_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k5_outer-best-mre-epoch=18-val_mre=0.3306.ckpt,0.6909797191619873,0.6117424368858337,0.3305596113204956,0.2081659138202667
chgnet,chemsys,mf.chemsys.k6_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k6_outer-best-mre-epoch=07-val_mre=0.3495.ckpt,0.9163788557052612,0.7065625786781311,0.3495393693447113,-0.0116778351366519
chgnet,chemsys,mf.chemsys.k6_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k6_outer-best-mre-epoch=14-val_mre=0.3498.ckpt,0.8908608555793762,0.7132847309112549,0.3497745096683502,0.0322052501142025
chgnet,chemsys,mf.chemsys.k7_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k7_outer-best-mre-epoch=16-val_mre=0.4249.ckpt,0.8697008490562439,0.7335935831069946,0.4248992800712585,0.1767878234386444
chgnet,chemsys,mf.chemsys.k7_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k7_outer-best-mre-epoch=31-val_mre=0.4243.ckpt,0.9621831774711608,0.7430222034454346,0.4242596924304962,0.0753304585814476
chgnet,chemsys,mf.chemsys.k8_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k8_outer-best-mre-epoch=18-val_mre=0.4037.ckpt,0.861667275428772,0.7098958492279053,0.4036911427974701,0.0878311023116111
chgnet,chemsys,mf.chemsys.k8_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k8_outer-best-mre-epoch=27-val_mre=0.3664.ckpt,0.8067204356193542,0.6766761541366577,0.3664390444755554,0.1452692300081253
chgnet,chemsys,mf.chemsys.k9_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k9_outer-best-mre-epoch=19-val_mre=0.4053.ckpt,1.0315979719161987,0.7764203548431396,0.4053018987178802,0.1025784611701965
chgnet,chemsys,mf.chemsys.k9_outer,saved_models/split_json/chgnet/chemsys/mf.chemsys.k9_outer-best-mre-epoch=24-val_mre=0.3894.ckpt,0.9680553078651428,0.7532749772071838,0.3893920481204986,0.1578160524368286
chgnet,composition,mf.composition.k0_outer,saved_models/split_json/chgnet/composition/mf.composition.k0_outer-best-mre-epoch=13-val_mre=0.3871-v1.ckpt,0.8461782932281494,0.696713387966156,0.3871092200279236,0.1418815106153488
chgnet,composition,mf.composition.k0_outer,saved_models/split_json/chgnet/composition/mf.composition.k0_outer-best-mre-epoch=13-val_mre=0.3871.ckpt,0.8462458252906799,0.6967389583587646,0.3871131539344787,0.1418046206235885
chgnet,composition,mf.composition.k1_outer,saved_models/split_json/chgnet/composition/mf.composition.k1_outer-best-mre-epoch=14-val_mre=0.3869.ckpt,0.8305755257606506,0.7078730463981628,0.386860579252243,0.0646421238780021
chgnet,composition,mf.composition.k1_outer,saved_models/split_json/chgnet/composition/mf.composition.k1_outer-best-mre-epoch=18-val_mre=0.3854.ckpt,0.844710111618042,0.7138135433197021,0.3854467272758484,0.0463410653173923
chgnet,composition,mf.composition.k2_outer,saved_models/split_json/chgnet/composition/mf.composition.k2_outer-best-mre-epoch=10-val_mre=0.2847-v1.ckpt,0.594792366027832,0.5980777740478516,0.2847470045089721,0.3067806661128998
chgnet,composition,mf.composition.k2_outer,saved_models/split_json/chgnet/composition/mf.composition.k2_outer-best-mre-epoch=10-val_mre=0.2847.ckpt,0.5947944521903992,0.5980792045593262,0.2847476899623871,0.3067783415317535
chgnet,composition,mf.composition.k3_outer,saved_models/split_json/chgnet/composition/mf.composition.k3_outer-best-mre-epoch=12-val_mre=0.3196.ckpt,0.66351717710495,0.6368022561073303,0.3196414411067962,0.3174778521060943
chgnet,composition,mf.composition.k3_outer,saved_models/split_json/chgnet/composition/mf.composition.k3_outer-best-mre-epoch=14-val_mre=0.3195.ckpt,0.6745116710662842,0.6354026794433594,0.3195236027240753,0.3059078454971313
chgnet,composition,mf.composition.k4_outer,saved_models/split_json/chgnet/composition/mf.composition.k4_outer-best-mre-epoch=18-val_mre=0.3840-v1.ckpt,0.7660181522369385,0.6866607069969177,0.3840158581733703,0.1805497258901596
chgnet,composition,mf.composition.k4_outer,saved_models/split_json/chgnet/composition/mf.composition.k4_outer-best-mre-epoch=18-val_mre=0.3840.ckpt,0.7660232782363892,0.6866615414619446,0.3840158879756927,0.1805469244718551
chgnet,composition,mf.composition.k5_outer,saved_models/split_json/chgnet/composition/mf.composition.k5_outer-best-mre-epoch=19-val_mre=0.3787.ckpt,0.8640559315681458,0.7357593774795532,0.3786626160144806,0.0805000439286232
chgnet,composition,mf.composition.k5_outer,saved_models/split_json/chgnet/composition/mf.composition.k5_outer-best-mre-epoch=19-val_mre=0.3788.ckpt,0.86415696144104,0.7358320355415344,0.3788175284862518,0.0802684053778648
chgnet,composition,mf.composition.k6_outer,saved_models/split_json/chgnet/composition/mf.composition.k6_outer-best-mre-epoch=19-val_mre=0.4829.ckpt,1.1009342670440674,0.794818639755249,0.4828971028327942,0.0475948341190815
chgnet,composition,mf.composition.k6_outer,saved_models/split_json/chgnet/composition/mf.composition.k6_outer-best-mre-epoch=19-val_mre=0.4831.ckpt,1.1012117862701416,0.794593095779419,0.4831386804580688,0.0472411774098873
chgnet,composition,mf.composition.k7_outer,saved_models/split_json/chgnet/composition/mf.composition.k7_outer-best-mre-epoch=11-val_mre=0.4366-v1.ckpt,0.991201639175415,0.7663955092430115,0.4366410374641418,0.0603971257805824
chgnet,composition,mf.composition.k7_outer,saved_models/split_json/chgnet/composition/mf.composition.k7_outer-best-mre-epoch=11-val_mre=0.4366.ckpt,0.9912128448486328,0.7664006352424622,0.4366441071033478,0.0603816248476505
chgnet,composition,mf.composition.k8_outer,saved_models/split_json/chgnet/composition/mf.composition.k8_outer-best-mre-epoch=17-val_mre=0.3809-v1.ckpt,0.8456447720527649,0.7318433523178101,0.3808755874633789,0.1581801623106002
chgnet,composition,mf.composition.k8_outer,saved_models/split_json/chgnet/composition/mf.composition.k8_outer-best-mre-epoch=17-val_mre=0.3809.ckpt,0.8455868363380432,0.7318083643913269,0.3808685541152954,0.15823495388031
chgnet,composition,mf.composition.k9_outer,saved_models/split_json/chgnet/composition/mf.composition.k9_outer-best-mre-epoch=16-val_mre=0.3981.ckpt,0.9218263626098632,0.750784695148468,0.3980708718299866,0.1992009729146957
chgnet,composition,mf.composition.k9_outer,saved_models/split_json/chgnet/composition/mf.composition.k9_outer-best-mre-epoch=19-val_mre=0.3976.ckpt,0.9376357793807985,0.7559436559677124,0.3976072669029236,0.1862572133541107
chgnet,periodictablegroups,mf.periodictablegroups.k0_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k0_outer-best-mre-epoch=04-val_mre=0.5657-v1.ckpt,1.1062350273132324,0.8346366882324219,0.56569504737854,-0.1440857052803039
chgnet,periodictablegroups,mf.periodictablegroups.k0_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k0_outer-best-mre-epoch=04-val_mre=0.5657.ckpt,1.106235146522522,0.8346366882324219,0.5656949877738953,-0.1440858244895935
chgnet,periodictablegroups,mf.periodictablegroups.k1_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k1_outer-best-mre-epoch=07-val_mre=0.3775.ckpt,1.028263807296753,0.8091731071472168,0.3775196969509125,-0.153218537569046
chgnet,periodictablegroups,mf.periodictablegroups.k1_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k1_outer-best-mre-epoch=07-val_mre=0.3776.ckpt,1.02844500541687,0.8092746734619141,0.3775649070739746,-0.1534956395626068
chgnet,periodictablegroups,mf.periodictablegroups.k2_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k2_outer-best-mre-epoch=03-val_mre=0.3784-v1.ckpt,0.9339285492897034,0.7750327587127686,0.3784050345420837,0.0120498575270175
chgnet,periodictablegroups,mf.periodictablegroups.k2_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k2_outer-best-mre-epoch=03-val_mre=0.3784.ckpt,0.9339284300804138,0.7750327587127686,0.3784050047397613,0.0120499357581138
chgnet,periodictablegroups,mf.periodictablegroups.k3_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k3_outer-best-mre-epoch=19-val_mre=0.3927-v1.ckpt,0.7391781806945801,0.6721356511116028,0.3927198648452759,-0.3556142449378967
chgnet,periodictablegroups,mf.periodictablegroups.k3_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k3_outer-best-mre-epoch=19-val_mre=0.3927.ckpt,0.7392210960388184,0.6721526980400085,0.3927265107631683,-0.3556846976280212
chgnet,periodictablegroups,mf.periodictablegroups.k4_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k4_outer-best-mre-epoch=15-val_mre=1.0606.ckpt,2.724604606628418,1.2935805320739746,1.060625433921814,-1.9782993793487549
chgnet,periodictablegroups,mf.periodictablegroups.k4_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k4_outer-best-mre-epoch=15-val_mre=1.0610.ckpt,2.729278564453125,1.2944231033325195,1.0610393285751345,-1.9834086894989007
chgnet,periodictablegroups,mf.periodictablegroups.k5_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k5_outer-best-mre-epoch=05-val_mre=0.4018-v1.ckpt,1.2561296224594116,0.8865059018135071,0.4017917811870575,-0.2986051440238952
chgnet,periodictablegroups,mf.periodictablegroups.k5_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k5_outer-best-mre-epoch=05-val_mre=0.4018.ckpt,1.2561296224594116,0.8865059018135071,0.4017917811870575,-0.2986052334308624
chgnet,periodictablegroups,mf.periodictablegroups.k6_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k6_outer-best-mre-epoch=04-val_mre=0.3479-v1.ckpt,0.8659858107566833,0.7233265042304993,0.3479272127151489,0.0642075911164283
chgnet,periodictablegroups,mf.periodictablegroups.k6_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k6_outer-best-mre-epoch=04-val_mre=0.3479.ckpt,0.8659864068031311,0.7233266234397888,0.3479271829128265,0.0642071664333343
chgnet,periodictablegroups,mf.periodictablegroups.k7_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k7_outer-best-mre-epoch=05-val_mre=0.3813-v1.ckpt,1.00382399559021,0.7855833172798157,0.3813206851482391,-0.0137150948867201
chgnet,periodictablegroups,mf.periodictablegroups.k7_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k7_outer-best-mre-epoch=05-val_mre=0.3813.ckpt,1.0038241147994995,0.7855834364891052,0.3813206851482391,-0.0137151861563324
chgnet,periodictablegroups,mf.periodictablegroups.k8_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k8_outer-best-mre-epoch=00-val_mre=0.7377-v1.ckpt,1.470407485961914,1.0655441284179688,0.7376882433891296,-0.5456973314285278
chgnet,periodictablegroups,mf.periodictablegroups.k8_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k8_outer-best-mre-epoch=00-val_mre=0.7377.ckpt,1.470407485961914,1.0655441284179688,0.7376883029937744,-0.5456973314285278
chgnet,periodictablegroups,mf.periodictablegroups.k9_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k9_outer-best-mre-epoch=03-val_mre=0.3831-v1.ckpt,0.852218508720398,0.7512434720993042,0.3831175565719604,0.171612799167633
chgnet,periodictablegroups,mf.periodictablegroups.k9_outer,saved_models/split_json/chgnet/periodictablegroups/mf.periodictablegroups.k9_outer-best-mre-epoch=03-val_mre=0.3831.ckpt,0.8522180318832397,0.7512433528900146,0.3831175565719604,0.1716132313013076
chgnet_prop,chemsys,mf.chemsys.k0_outer,saved_models/split_json/chgnet_prop/chemsys/mf.chemsys.k0_outer-best-mre-epoch=02-val_mre=0.4075.ckpt,0.8565967679023743,0.7466557621955872,0.407507985830307,0.1840469092130661
chgnet_prop,chemsys,mf.chemsys.k0_outer,saved_models/split_json/chgnet_prop/chemsys/mf.chemsys.k0_outer-best-mre-epoch=09-val_mre=0.3268.ckpt,0.6200878024101257,0.5902870893478394,0.3268280923366546,0.3835404813289642
chgnet_prop,chemsys,mf.chemsys.k1_outer,saved_models/split_json/chgnet_prop/chemsys/mf.chemsys.k1_outer-best-mre-epoch=07-val_mre=0.3296.ckpt,0.6404366493225098,0.5790644288063049,0.3295601606369018,0.2792746722698211
chgnet_prop,chemsys,mf.chemsys.k2_outer,saved_models/split_json/chgnet_prop/chemsys/mf.chemsys.k2_outer-best-mre-epoch=38-val_mre=0.3171.ckpt,0.7079572677612305,0.6297310590744019,0.3171345889568329,0.2652195692062378
chgnet_prop,chemsys,mf.chemsys.k3_outer,saved_models/split_json/chgnet_prop/chemsys/mf.chemsys.k3_outer-best-mre-epoch=18-val_mre=0.2900.ckpt,0.5018410086631775,0.5322800278663635,0.289968729019165,0.4298888742923736
chgnet_prop,chemsys,mf.chemsys.k4_outer,saved_models/split_json/chgnet_prop/chemsys/mf.chemsys.k4_outer-best-mre-epoch=13-val_mre=0.2760.ckpt,0.5962112545967102,0.5845344662666321,0.2760262191295624,0.3367544114589691
chgnet_prop,chemsys,mf.chemsys.k5_outer,saved_models/split_json/chgnet_prop/chemsys/mf.chemsys.k5_outer-best-mre-epoch=33-val_mre=0.2816.ckpt,0.6004220247268677,0.5615715384483337,0.2815713882446289,0.3489522039890289
chgnet_prop,chemsys,mf.chemsys.k6_outer,saved_models/split_json/chgnet_prop/chemsys/mf.chemsys.k6_outer-best-mre-epoch=14-val_mre=0.3148.ckpt,0.7702924013137817,0.6144500970840454,0.3148239552974701,0.1688847243785858
chgnet_prop,chemsys,mf.chemsys.k7_outer,saved_models/split_json/chgnet_prop/chemsys/mf.chemsys.k7_outer-best-mre-epoch=13-val_mre=0.3428.ckpt,0.7041104435920715,0.6231768727302551,0.3428347408771515,0.3327093720436096
chgnet_prop,chemsys,mf.chemsys.k8_outer,saved_models/split_json/chgnet_prop/chemsys/mf.chemsys.k8_outer-best-mre-epoch=05-val_mre=0.3393.ckpt,0.7082167863845825,0.5877331495285034,0.3393304347991943,0.2425872832536697
chgnet_prop,chemsys,mf.chemsys.k9_outer,saved_models/split_json/chgnet_prop/chemsys/mf.chemsys.k9_outer-best-mre-epoch=10-val_mre=0.3151.ckpt,0.6015135645866394,0.5881809592247009,0.3150568604469299,0.4773276150226593
chgnet_prop,composition,mf.composition.k0_outer,saved_models/split_json/chgnet_prop/composition/mf.composition.k0_outer-best-mre-epoch=08-val_mre=0.3477.ckpt,0.7237762212753296,0.6309987306594849,0.347711980342865,0.2857615649700165
chgnet_prop,composition,mf.composition.k1_outer,saved_models/split_json/chgnet_prop/composition/mf.composition.k1_outer-best-mre-epoch=10-val_mre=0.3164.ckpt,0.6695759892463684,0.5812762379646301,0.3164409399032593,0.2564203143119812
chgnet_prop,composition,mf.composition.k2_outer,saved_models/split_json/chgnet_prop/composition/mf.composition.k2_outer-best-mre-epoch=12-val_mre=0.2596.ckpt,0.6198757290840149,0.5897377133369446,0.2596186399459839,0.2942235767841339
chgnet_prop,composition,mf.composition.k3_outer,saved_models/split_json/chgnet_prop/composition/mf.composition.k3_outer-best-mre-epoch=13-val_mre=0.2676.ckpt,0.4880928993225097,0.5190972089767456,0.2675541341304779,0.4654370248317718
chgnet_prop,composition,mf.composition.k4_outer,saved_models/split_json/chgnet_prop/composition/mf.composition.k4_outer-best-mre-epoch=23-val_mre=0.3367.ckpt,0.6377481818199158,0.5919702649116516,0.3367451131343841,0.3544771671295166
chgnet_prop,composition,mf.composition.k5_outer,saved_models/split_json/chgnet_prop/composition/mf.composition.k5_outer-best-mre-epoch=08-val_mre=0.2889.ckpt,0.5800843238830566,0.5709783434867859,0.2889063954353332,0.3905957341194153
chgnet_prop,composition,mf.composition.k6_outer,saved_models/split_json/chgnet_prop/composition/mf.composition.k6_outer-best-mre-epoch=36-val_mre=0.3755.ckpt,0.780413806438446,0.6111584901809692,0.3755473494529724,0.2998453676700592
chgnet_prop,composition,mf.composition.k7_outer,saved_models/split_json/chgnet_prop/composition/mf.composition.k7_outer-best-mre-epoch=05-val_mre=0.3703.ckpt,0.8151825070381165,0.6395653486251831,0.3702707290649414,0.2570693790912628
chgnet_prop,composition,mf.composition.k8_outer,saved_models/split_json/chgnet_prop/composition/mf.composition.k8_outer-best-mre-epoch=10-val_mre=0.2935.ckpt,0.5345262885093689,0.5548694729804993,0.2934976518154144,0.4697558283805847
chgnet_prop,composition,mf.composition.k9_outer,saved_models/split_json/chgnet_prop/composition/mf.composition.k9_outer-best-mre-epoch=22-val_mre=0.2768.ckpt,0.6481971740722656,0.5914321541786194,0.2768278419971466,0.4213447868824005
chgnet_prop,periodictablegroups,mf.periodictablegroups.k0_outer,saved_models/split_json/chgnet_prop/periodictablegroups/mf.periodictablegroups.k0_outer-best-mre-epoch=15-val_mre=0.3578.ckpt,0.5834380984306335,0.554555356502533,0.3578435182571411,0.3925299942493438
chgnet_prop,periodictablegroups,mf.periodictablegroups.k1_outer,saved_models/split_json/chgnet_prop/periodictablegroups/mf.periodictablegroups.k1_outer-best-mre-epoch=08-val_mre=0.3209.ckpt,0.74085533618927,0.6380876898765564,0.3208568096160888,0.1690217405557632
chgnet_prop,periodictablegroups,mf.periodictablegroups.k2_outer,saved_models/split_json/chgnet_prop/periodictablegroups/mf.periodictablegroups.k2_outer-best-mre-epoch=04-val_mre=0.2950.ckpt,0.6161787509918213,0.6175132989883423,0.2950484156608581,0.3460800051689148
chgnet_prop,periodictablegroups,mf.periodictablegroups.k3_outer,saved_models/split_json/chgnet_prop/periodictablegroups/mf.periodictablegroups.k3_outer-best-mre-epoch=05-val_mre=0.2876.ckpt,0.607955813407898,0.5777924656867981,0.2875643968582153,-0.032197318971157
chgnet_prop,periodictablegroups,mf.periodictablegroups.k4_outer,saved_models/split_json/chgnet_prop/periodictablegroups/mf.periodictablegroups.k4_outer-best-mre-epoch=13-val_mre=0.4961.ckpt,0.4907748401165008,0.5980179905891418,0.4961359798908233,0.4635278582572937
chgnet_prop,periodictablegroups,mf.periodictablegroups.k5_outer,saved_models/split_json/chgnet_prop/periodictablegroups/mf.periodictablegroups.k5_outer-best-mre-epoch=02-val_mre=0.3022.ckpt,0.7441273331642151,0.6660189032554626,0.3022044003009796,0.2143072038888931
chgnet_prop,periodictablegroups,mf.periodictablegroups.k6_outer,saved_models/split_json/chgnet_prop/periodictablegroups/mf.periodictablegroups.k6_outer-best-mre-epoch=05-val_mre=0.2904.ckpt,0.5981992483139038,0.5956947803497314,0.2904331982135772,0.3618808686733246
chgnet_prop,periodictablegroups,mf.periodictablegroups.k7_outer,saved_models/split_json/chgnet_prop/periodictablegroups/mf.periodictablegroups.k7_outer-best-mre-epoch=07-val_mre=0.3256.ckpt,0.6882461309432983,0.6137428879737854,0.3255695104598999,0.307974249124527
chgnet_prop,periodictablegroups,mf.periodictablegroups.k8_outer,saved_models/split_json/chgnet_prop/periodictablegroups/mf.periodictablegroups.k8_outer-best-mre-epoch=17-val_mre=0.4290.ckpt,1.196800947189331,0.7898736000061035,0.4289588034152984,-0.2540506422519684
chgnet_prop,periodictablegroups,mf.periodictablegroups.k9_outer,saved_models/split_json/chgnet_prop/periodictablegroups/mf.periodictablegroups.k9_outer-best-mre-epoch=06-val_mre=0.3285.ckpt,0.6123561263084412,0.5935168862342834,0.3285285830497741,0.3860421180725097
leftnet_prop,chemsys,mf.chemsys.k0_outer,saved_models/split_json/leftnet_prop/chemsys/mf.chemsys.k0_outer-best-mre-epoch=05-val_mre=0.2912.ckpt,0.5419386625289917,0.5562981963157654,0.2911567986011505,0.4822334051132202
leftnet_prop,chemsys,mf.chemsys.k1_outer,saved_models/split_json/leftnet_prop/chemsys/mf.chemsys.k1_outer-best-mre-epoch=03-val_mre=0.3037.ckpt,0.4885595738887787,0.5372422337532043,0.3036613166332245,0.5634546875953674
leftnet_prop,chemsys,mf.chemsys.k2_outer,saved_models/split_json/leftnet_prop/chemsys/mf.chemsys.k2_outer-best-mre-epoch=11-val_mre=0.3399.ckpt,0.7311170101165771,0.6343152523040771,0.3398699164390564,0.3003908693790436
leftnet_prop,chemsys,mf.chemsys.k3_outer,saved_models/split_json/leftnet_prop/chemsys/mf.chemsys.k3_outer-best-mre-epoch=02-val_mre=0.3154.ckpt,0.5686277151107788,0.5632126331329346,0.3153693675994873,0.4071387946605682
leftnet_prop,chemsys,mf.chemsys.k4_outer,saved_models/split_json/leftnet_prop/chemsys/mf.chemsys.k4_outer-best-mre-epoch=11-val_mre=0.2725.ckpt,0.6806391477584839,0.5946592092514038,0.272455483675003,0.3572129011154175
